C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_462.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_462.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_462.jpg,-0.15,1,0,6.576867
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_529.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_529.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_529.jpg,-0.3,1,0,7.24722
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_597.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_597.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_597.jpg,-0.5237738,1,0,8.11251
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_664.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_664.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_664.jpg,-0.3470522,1,0,8.785132
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_739.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_739.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_739.jpg,-0.09999637,1,0,9.682983
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_806.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_806.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_806.jpg,0,1,0,10.34275
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_879.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_879.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_879.jpg,-0.15,1,0,11.22312
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_24_947.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_24_947.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_24_947.jpg,-0.3,1,0,11.97407
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_017.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_017.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_017.jpg,-0.5000001,1,0,12.80569
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_090.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_090.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_090.jpg,-0.6902272,1,0,13.19341
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_164.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_164.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_164.jpg,-0.469469,1,0,14.01384
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_233.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_233.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_233.jpg,-0.2665753,1,0,14.83838
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_308.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_308.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_308.jpg,-0.04091241,1,0,15.67476
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_381.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_381.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_381.jpg,0,1,0,16.52447
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_457.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_457.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_457.jpg,0,1,0,17.34768
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_528.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_528.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_528.jpg,-0.1,1,0,17.76823
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_600.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_600.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_600.jpg,-0.3,1,0,18.5759
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_673.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_673.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_673.jpg,-0.1812412,1,0,19.32558
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_742.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_742.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_742.jpg,0,1,0,20.12275
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_814.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_814.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_814.jpg,0,1,0,20.91385
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_884.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_884.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_884.jpg,-0.05,1,0,21.44172
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_25_957.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_25_957.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_25_957.jpg,-0.25,1,0,22.2262
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_032.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_032.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_032.jpg,-0.4,1,0,22.78784
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_108.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_108.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_108.jpg,-0.2714009,1,0,23.51698
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_180.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_180.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_180.jpg,-0.02198324,1,0,24.29356
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_253.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_253.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_253.jpg,-0.1,1,0,24.86575
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_326.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_326.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_326.jpg,-0.2467274,1,0,25.61741
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_394.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_394.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_394.jpg,-0.01704325,1,0,26.37704
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_469.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_469.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_469.jpg,0,1,0,26.94053
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_543.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_543.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_543.jpg,0,1,0,27.68989
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_611.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_611.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_611.jpg,-0.1,1,0,28.24715
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_685.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_685.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_685.jpg,-0.3,1,0,28.94349
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_758.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_758.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_758.jpg,-0.1221075,1,0,29.65272
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_825.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_825.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_825.jpg,0,1,0,30.18061
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_893.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_893.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_893.jpg,0,1,0,30.19007
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_26_960.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_26_960.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_26_960.jpg,-0.15,1,0,30.18663
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_033.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_033.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_033.jpg,-0.3,1,0,30.17267
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_106.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_106.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_106.jpg,-0.2344553,1,0,30.18723
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_177.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_177.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_177.jpg,0,1,0,30.18827
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_248.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_248.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_248.jpg,0,1,0,30.18935
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_315.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_315.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_315.jpg,-0.1,1,0,30.18965
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_388.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_388.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_388.jpg,-0.25,1,0,30.17803
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_459.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_459.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_459.jpg,-0.1239301,1,0,30.19093
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_528.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_528.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_528.jpg,0,1,0,30.18793
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_598.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_598.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_598.jpg,0,1,0,30.19005
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_672.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_672.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_672.jpg,0,1,0,30.19025
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_746.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_746.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_746.jpg,-0.05,1,0,30.18921
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_820.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_820.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_820.jpg,-0.25,1,0,30.17576
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_894.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_894.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_894.jpg,-0.2101455,1,0,30.18724
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_27_968.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_27_968.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_27_968.jpg,-0.01627753,1,0,30.18975
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_044.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_044.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_044.jpg,0,1,0,30.18975
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_118.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_118.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_118.jpg,0,1,0,30.1902
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_194.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_194.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_194.jpg,0,1,0,30.19031
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_271.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_271.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_271.jpg,0,1,0,30.19073
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_348.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_348.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_348.jpg,-0.2,1,0,30.18042
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_426.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_426.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_426.jpg,-0.124569,1,0,30.18995
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_493.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_493.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_493.jpg,0,1,0,30.18935
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_562.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_562.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_562.jpg,0,1,0,30.19014
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_633.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_633.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_633.jpg,0,1,0,30.19024
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_702.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_702.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_702.jpg,-0.1,1,0,30.18833
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_770.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_770.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_770.jpg,-0.25,1,0,30.17571
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_841.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_841.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_841.jpg,-0.09885908,1,0,30.19095
C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\center_2017_09_23_12_44_28_912.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\left_2017_09_23_12_44_28_912.jpg,C:\Users\Alexander Burkhart\Documents\Behavioral_Cloning\Data\IMG\right_2017_09_23_12_44_28_912.jpg,0,1,0,30.18914
